Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2020-04-15,SVN,Slovenia,Savinjske,46.263351,15.195189,0,0,0,0,0,0,True,True,SI034
2020-04-15,SVN,Slovenia,Zasavske,46.133255,15.086872,0,0,0,0,0,0,True,True,SI035
2021-05-11,ESP,Spain,Andalucía,37.46363,-4.573552,562593,9760,,552833,1181,310,True,True,ES61
2021-05-11,ESP,Spain,Aragón,41.519884,-0.660302,120965,3463,,117502,371,75,True,True,ES24
2021-05-11,ESP,Spain,Canarias,28.291062,-16.55631,54031,753,,53278,208,70,True,True,ES70
2021-05-11,ESP,Spain,Cantabria,43.196326,-4.034401,29556,560,,28996,104,27,True,True,ES13
2021-05-11,ESP,Spain,Castilla y León,41.751205,-4.788185,225983,6788,,219195,401,125,True,True,ES41
2021-05-11,ESP,Spain,Castilla-La Mancha,39.254442,-3.160863,188534,5886,,182648,412,88,True,True,ES42
2021-05-11,ESP,Spain,Cataluña,41.798,1.528534,596478,14382,,582096,1590,445,True,True,ES51
2021-05-11,ESP,Spain,Ciudad Autónoma de Ceuta,35.895759,-5.358194,5772,112,,5660,18,4,True,True,ES63
2021-05-11,ESP,Spain,Ciudad Autónoma de Melilla,35.298249,-2.948653,8892,96,,8796,17,0,True,True,ES64
2021-05-11,ESP,Spain,Comunidad de Madrid,40.494962,-3.716057,697084,15135,,681949,2275,525,True,True,ES30
2021-05-11,ESP,Spain,Comunidad Foral de Navarra,42.667549,-1.647658,61110,1163,,59947,119,26,True,True,ES22
2021-05-11,ESP,Spain,Comunidad Valenciana,39.390435,-0.543007,391998,7342,,384656,155,37,True,True,ES52
2021-05-11,ESP,Spain,Extremadura,39.191409,-6.150692,74632,1795,,72837,56,10,True,True,ES43
2021-05-11,ESP,Spain,Galicia,42.757079,-7.910384,123962,2381,,121581,196,37,True,True,ES11
2021-05-11,ESP,Spain,Illes Balears,39.613452,2.956607,59797,829,,58968,53,20,True,True,ES53
2021-05-11,ESP,Spain,La Rioja,42.275075,-2.517177,30135,764,,29371,71,16,True,True,ES23
2021-05-11,ESP,Spain,País Vasco,43.032149,-2.62166,191974,4349,,187625,650,155,True,True,ES21
2021-05-11,ESP,Spain,Principado de Asturias,43.292312,-5.992988,51356,1952,,49404,154,39,True,True,ES12
2021-05-11,ESP,Spain,Región de Murcia,38.002069,-1.485219,111481,1590,,109891,75,29,True,True,ES62
2021-05-13,SWE,Sweden,Blekinge,56.279696,15.193246,12168,,,12168,,,True,True,SE221
2021-05-13,SWE,Sweden,Dalarna,60.952955,14.350603,25675,,,25675,,,True,True,SE312
2021-05-13,SWE,Sweden,Gävleborg,61.440899,16.291105,34706,,,34706,,,True,True,SE313
2021-05-13,SWE,Sweden,Gotland,57.487051,18.510063,3822,,,3822,,,True,True,SE214
2021-05-13,SWE,Sweden,Halland,56.953555,12.842898,39368,,,39368,,,True,True,SE231
2021-05-13,SWE,Sweden,Jämtland,63.251956,14.312747,11851,,,11851,,,True,True,SE322
2021-05-13,SWE,Sweden,Jönköping,57.499911,14.436577,41398,,,41398,,,True,True,SE211
2021-05-13,SWE,Sweden,Kalmar,57.245033,16.053939,22857,,,22857,,,True,True,SE213
2021-05-13,SWE,Sweden,Kronoberg,56.786938,14.574736,20919,,,20919,,,True,True,SE212
2021-05-13,SWE,Sweden,Norrbotten,66.954122,20.083057,23011,,,23011,,,True,True,SE332
2021-05-13,SWE,Sweden,NOT SPECIFIED,,,,14275,,-14275,,7284,True,True,
2021-05-13,SWE,Sweden,Örebro,59.350249,14.974992,30507,,,30507,,,True,True,SE124
2021-05-13,SWE,Sweden,Östergötland,58.354622,15.661533,40063,,,40063,,,True,True,SE123
2021-05-13,SWE,Sweden,Skåne,55.948711,13.596415,149348,,,149348,,,True,True,SE224
2021-05-13,SWE,Sweden,Södermanland,59.077751,16.685977,24554,,,24554,,,True,True,SE122
2021-05-13,SWE,Sweden,Stockholm,59.370877,17.711874,245353,,,245353,,,True,True,SE11
2021-05-13,SWE,Sweden,Uppsala,60.039134,17.672887,38786,,,38786,,,True,True,SE121
2021-05-13,SWE,Sweden,Värmland,59.768908,13.153806,17932,,,17932,,,True,True,SE311
2021-05-13,SWE,Sweden,Västerbotten,64.862069,17.819194,22214,,,22214,,,True,True,SE331
2021-05-13,SWE,Sweden,Västernorrland,63.096635,17.251241,25725,,,25725,,,True,True,SE321
2021-05-13,SWE,Sweden,Västmanland,59.801595,16.318208,26429,,,26429,,,True,True,SE125
2021-05-13,SWE,Sweden,Västra Götaland,58.303302,12.891496,180440,,,180440,,,True,True,SE232
2021-05-15,CHE,Switzerland,Aargau,47.410914,8.159107,46347,691,37255,8401,0,0,False,False,CH033
2021-05-15,CHE,Switzerland,Appenzell Ausserrhoden,47.387404,9.413371,2867,50,0,2817,18,1,False,False,CH053
2021-05-15,CHE,Switzerland,Appenzell Innerrhoden,47.308617,9.403544,1043,15,0,1028,3,0,False,False,CH054
2021-05-15,CHE,Switzerland,Basel City,47.561925,7.592768,12558,201,12055,302,28,6,False,False,CH031
2021-05-15,CHE,Switzerland,Basel Country,47.441812,7.7644,17554,220,16816,518,17,3,False,False,CH032
2021-05-15,CHE,Switzerland,Bern,46.825006,7.626925,64177,1057,0,63120,0,0,False,False,CH021
2021-05-15,CHE,Switzerland,Fribourg,46.710334,7.09922,31480,485,922,30073,14,4,False,False,CH022
2021-05-15,CHE,Switzerland,Geneva,46.217114,6.131255,57471,744,0,56727,39,7,False,False,CH013
2021-05-15,CHE,Switzerland,Glarus,46.980518,9.065544,2681,74,0,2607,7,0,False,False,CH051
2021-05-15,CHE,Switzerland,Graubünden,46.658176,9.629923,13169,188,0,12981,18,4,False,False,CH056
2021-05-15,CHE,Switzerland,Jura,47.368327,7.198733,6653,145,0,6508,6,0,False,False,CH025
2021-05-15,CHE,Switzerland,Liechtenstein,47.164696,9.555,2984,58,2887,39,3,0,False,False,LI
2021-05-15,CHE,Switzerland,Lucerne,47.06883,8.116991,27601,325,0,27276,58,0,False,False,CH061
2021-05-15,CHE,Switzerland,Neuchâtel,46.997282,6.782288,16737,402,0,16335,17,2,False,False,CH024
2021-05-15,CHE,Switzerland,Nidwalden,46.922198,8.419375,2581,23,0,2558,3,1,False,False,CH065
2021-05-15,CHE,Switzerland,Obwalden,46.857772,8.209745,2341,39,0,2302,0,0,False,False,CH064
2021-05-15,CHE,Switzerland,Schaffhausen,47.721853,8.563863,4491,76,0,4415,9,4,False,False,CH052
2021-05-15,CHE,Switzerland,Schwyz,47.06411,8.761568,11550,225,11009,316,0,0,False,False,CH063
2021-05-15,CHE,Switzerland,Solothurn,47.336648,7.686944,17380,270,0,17110,27,8,False,False,CH023
2021-05-15,CHE,Switzerland,St. Gallen,47.305025,9.019368,40751,709,0,40042,44,10,False,False,CH055
2021-05-15,CHE,Switzerland,Thurgau,47.567205,9.112572,18226,446,1084,16696,23,6,False,False,CH057
2021-05-15,CHE,Switzerland,Ticino,46.297963,8.808447,32796,991,3368,28437,30,8,False,False,CH07
2021-05-15,CHE,Switzerland,Uri,46.775402,8.627444,3130,48,0,3082,7,0,False,False,CH062
2021-05-15,CHE,Switzerland,Valais,46.211633,7.611267,37150,779,0,36371,26,7,False,False,CH012
2021-05-15,CHE,Switzerland,Vaud,46.56176,6.648929,81628,1003,0,80625,107,18,False,False,CH011
2021-05-15,CHE,Switzerland,Zug,47.161402,8.538864,8198,121,7950,127,5,2,False,False,CH066
2021-05-15,CHE,Switzerland,Zurich,47.417407,8.655988,109389,1389,0,108000,139,51,False,False,CH040
2021-05-15,TUR,Turkey,Turkey,38.961515,35.25175,5106862,44537,4932838,129487,,,False,True,TU
2021-05-15,UKR,Ukraine,NOT SPECIFIED,,,2150244,47942,1849803,252499,,,False,False,
2021-05-13,GBR,United Kingdom,Ayrshire and Arran,55.426356,-4.533604,17153,,0,17153,,,False,True,UKM93
2021-05-13,GBR,United Kingdom,Borders,55.572787,-2.786355,2897,,0,2897,,,False,True,UKM91
2021-05-13,GBR,United Kingdom,Dumfries and Galloway,55.076034,-3.953164,4210,,0,4210,,,False,True,UKM92
2021-05-13,GBR,United Kingdom,East of England,52.248898,0.548756,391120,,0,391120,,,False,True,UKH
2021-05-13,GBR,United Kingdom,Eileanan Siar (Western Isles),57.759892,-7.019403,295,,0,295,,,False,True,UKM64
2021-05-13,GBR,United Kingdom,England,,,36905,112282,0,-75377,,,False,True,UK
2021-05-13,GBR,United Kingdom,Fife,56.228968,-3.118568,11632,,0,11632,,,False,True,UKM72
2021-05-13,GBR,United Kingdom,Forth Valley,56.211063,-4.237248,12773,,0,12773,,,False,True,UKM76
2021-05-13,GBR,United Kingdom,Grampian,57.299016,-2.780773,15255,,0,15255,,,False,True,UKM50
2021-05-13,GBR,United Kingdom,Greater Glasgow and Clyde,55.88154,-4.438215,70876,,0,70876,,,False,True,UKM82
2021-05-13,GBR,United Kingdom,Highland,57.363501,-4.733034,5172,,0,5172,,,False,True,UKM6
2021-05-13,GBR,United Kingdom,Lanarkshire,55.666656,-3.832477,41527,,0,41527,,,False,True,UKD4
2021-05-13,GBR,United Kingdom,London,51.497136,-0.100571,722881,,0,722881,,,False,True,UKI
2021-05-13,GBR,United Kingdom,Lothian,55.946009,-2.728265,31806,,0,31806,,,False,True,UKM75
2021-05-13,GBR,United Kingdom,Midlands,52.718351,-1.45667,763199,,0,763199,,,False,True,UKF
2021-05-13,GBR,United Kingdom,North East and Yorkshire,54.022719,-1.268789,592141,,0,592141,,,False,True,UKC
2021-05-13,GBR,United Kingdom,North West,53.524488,-2.333125,611417,,0,611417,,,False,True,UKD
2021-05-13,GBR,United Kingdom,Northern Ireland,54.787715,-6.492314,121323,2149,0,119174,,,False,True,UKN
2020-08-02,GBR,United Kingdom,NOT SPECIFIED,,,10,0,0,10,,,False,True,
2021-05-13,GBR,United Kingdom,Orkney,58.98094,-2.960521,72,,0,72,,,False,True,UKM65
2021-05-13,GBR,United Kingdom,Scotland,56.490671,-4.202646,0,7662,0,-7662,,,False,True,UKM
2021-05-13,GBR,United Kingdom,Shetland,60.29623,-1.346738,235,,0,235,,,False,True,UKM66
2021-05-13,GBR,United Kingdom,South East,51.291417,-0.521902,542545,,0,542545,,,False,True,UKJ
2021-05-13,GBR,United Kingdom,South West,51.239761,-2.54375,222366,,0,222366,,,False,True,UKK
2021-05-13,GBR,United Kingdom,Tayside,56.610323,-3.555213,14790,,0,14790,,,False,True,UKM71
2021-05-13,GBR,United Kingdom,Wales,52.302413,-3.738347,212041,5558,0,206483,,,False,True,UKL
